id,web_name,status,defcons,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,match_id,minutes_played,goals,assists,minutesinmatch,goalsinmatch,assistsinmatch,cumminutes,cumgoals,cumassists,cumcleansheets,cumgoalsconceded,cumsaves,position,nextgwpoints,gw2status,gw2min,gw2goalsscored,gw2assists,gw2cs,gw2goals_conceded,gw2defcons,gw2match-id,gw2minutes_playedinmatch,gw2goalsinmatch,gw2assistsinmatch,gw2cummins,gw2cumgoals,gw2cumassits,gw2cumcs,gw2cumgoalsconceded,gw2cumsaves,gw3status,gw3min,gw3goalsscored,gw3assists,gw3cs,gw3defcons,gw3points,gw3match-id,gw3minutes_playedinmatch,gw3goalsinmatch,gw3goals_conceded,gw3assistsinmatch,gw3cummins,gw3cumgoals,gw3cumassists,gw3cumcs,gw3cumgoalsconceded,gw3cumsdefcons,gw3cumsaves,gw3cumtotalpoints,nwxtgwpoints
381,M.Salah,a,10,8,90,1,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,90,1,0,90,1,0,90,1,0,0,2,0,Midfielder,5,a,90,0,1,0,2,2,25-26-prem-newcastle-united-vs-liverpool,89,0,1,180,1,1,1,0,4,a,90,0,0,1,0,2,25-26-prem-liverpool-vs-arsenal,90,0,0,0,270,1,1,1,4,14,0,16,0
382,Wirtz,a,9,2,81,0,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,82,0,0,82,0,0,81,0,0,0,2,0,Midfielder,2,a,79,0,0,0,1,3,25-26-prem-newcastle-united-vs-liverpool,80,0,0,160,0,0,0,0,3,a,88,0,0,1,0,8,25-26-prem-liverpool-vs-arsenal,89,0,0,0,248,0,0,1,3,20,0,7,3
383,Luis Díaz,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
384,Gakpo,i,8,7,90,1,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,90,1,0,90,1,0,90,1,0,0,2,0,Midfielder,10,a,90,0,2,0,2,9,25-26-prem-newcastle-united-vs-liverpool,89,0,2,180,1,1,2,0,4,a,90,0,0,1,0,5,25-26-prem-liverpool-vs-arsenal,90,0,0,0,270,1,2,1,4,22,0,20,1
385,Chiesa,a,1,6,8,1,0,0,0,25-26-prem-liverpool-vs-afc-bournemouth,8,1,0,8,1,0,8,1,0,0,0,0,Midfielder,1,a,10,0,0,0,1,1,25-26-prem-newcastle-united-vs-liverpool,10,0,0,18,1,1,0,0,1,a,11,0,0,0,0,0,25-26-prem-liverpool-vs-arsenal,11,0,0,0,29,1,0,0,1,2,0,8,3
386,Mac Allister,a,6,5,71,0,1,0,1,25-26-prem-liverpool-vs-afc-bournemouth,72,0,1,72,0,1,71,0,1,0,1,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,71,0,0,1,0,1,d,60,0,0,1,0,9,25-26-prem-liverpool-vs-arsenal,61,0,0,0,131,0,1,1,1,15,0,8,0
387,Szoboszlai,a,11,2,90,0,0,0,2,25-26-prem-liverpool-vs-afc-bournemouth,90,0,0,90,0,0,90,0,0,0,2,0,Midfielder,2,a,90,0,0,0,2,9,25-26-prem-newcastle-united-vs-liverpool,90,0,0,180,0,0,0,0,4,a,90,1,0,1,0,14,25-26-prem-liverpool-vs-arsenal,90,1,0,0,270,1,0,1,4,34,0,17,3
388,C.Jones,a,1,1,18,0,0,0,1,25-26-prem-liverpool-vs-afc-bournemouth,18,0,0,18,0,0,18,0,0,0,1,0,Midfielder,2,a,90,0,0,0,2,10,25-26-prem-newcastle-united-vs-liverpool,89,0,0,108,0,0,0,0,3,a,29,0,1,0,0,3,25-26-prem-liverpool-vs-arsenal,29,0,0,0,137,0,1,0,3,14,0,7,0
390,Gravenberch,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,7,a,90,1,0,0,2,8,25-26-prem-newcastle-united-vs-liverpool,90,1,0,90,1,1,0,0,2,a,90,0,0,1,0,9,25-26-prem-liverpool-vs-arsenal,90,0,0,0,180,1,0,1,2,17,0,9,0
392,Endo,i,3,4,30,0,1,0,2,25-26-prem-liverpool-vs-afc-bournemouth,30,0,1,30,0,1,30,0,1,0,2,0,Midfielder,1,a,1,0,0,0,0,0,25-26-prem-newcastle-united-vs-liverpool,1,0,0,31,0,0,1,0,2,a,1,0,0,0,0,1,25-26-prem-liverpool-vs-arsenal,1,0,0,0,32,0,1,0,2,4,0,5,0
393,Bajcetic,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
394,McConnell,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
395,Morton,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
396,Nyoni,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
397,Darwin,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
398,Danns,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
499,Isak,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward,0,n,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,n,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
661,Ekitiké,a,1,11,71,1,1,0,1,25-26-prem-liverpool-vs-afc-bournemouth,72,1,1,72,1,1,71,1,1,0,1,0,Forward,9,a,79,1,0,0,1,5,25-26-prem-newcastle-united-vs-liverpool,80,1,0,150,2,2,1,0,2,a,78,0,0,1,0,2,25-26-prem-liverpool-vs-arsenal,79,0,0,0,228,2,1,1,2,8,0,22,0
686,Ngumoha,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,6,a,1,1,0,0,0,0,25-26-prem-newcastle-united-vs-liverpool,1,1,0,1,1,1,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,1,1,0,0,0,0,0,6,0
692,Leoni,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
746,Morrison,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
182,Trafford,a,0,7,90,0,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,1,0,3,Goalkeeper,2,a,90,0,0,0,2,27,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,180,0,0,0,1,2,a,90,0,0,0,2,14,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,2,0,270,0,0,1,4,41,11,11,0
399,Ederson M.,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
400,Ortega Moreno,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
401,Bettinelli,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,6
402,Aït-Nouri,a,15,9,90,0,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,1,0,0,Defender,1,d,22,0,0,0,0,5,25-26-prem-manchester-city-vs-tottenham-hotspur,23,0,0,112,0,0,0,1,0,a,90,0,0,0,2,11,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,2,0,202,0,0,1,2,31,0,10,0
403,Gvardiol,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
404,Akanji,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,8
405,Aké,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,1,a,67,0,0,0,2,7,25-26-prem-manchester-city-vs-tottenham-hotspur,67,0,0,67,0,0,0,0,2,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,67,0,0,0,2,7,0,1,0
406,Khusanov,a,1,1,8,0,0,0,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,8,0,0,8,0,0,8,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,8,0,0,0,0,0,a,84,0,0,0,1,7,25-26-prem-brighton-hove-albion-vs-manchester-city,85,0,1,0,92,0,0,0,1,8,0,2,6
407,Matheus N.,a,4,1,24,0,0,0,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,24,0,0,24,0,0,24,0,0,0,0,0,Defender,0,a,0,0,0,0,0,2,#N/A,#N/A,#N/A,#N/A,24,0,0,0,0,0,a,84,0,0,0,1,11,25-26-prem-brighton-hove-albion-vs-manchester-city,85,0,1,0,108,0,0,0,1,17,0,3,0
408,Rúben,a,4,6,90,0,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,1,0,0,Defender,1,a,90,0,0,0,2,13,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,180,0,0,0,1,2,a,5,0,0,0,1,1,25-26-prem-brighton-hove-albion-vs-manchester-city,5,0,1,0,185,0,0,1,3,18,0,8,0
409,Stones,d,2,6,81,0,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,82,0,0,82,0,0,81,0,0,1,0,0,Defender,1,a,90,0,0,0,2,16,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,171,0,0,0,1,2,a,90,0,0,0,2,9,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,2,0,261,0,0,1,4,27,0,8,6
410,Lewis,a,6,11,65,0,1,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,66,0,1,66,0,1,65,0,1,1,0,0,Defender,1,a,90,0,0,0,2,10,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,155,0,0,1,1,2,a,5,0,0,0,1,0,25-26-prem-brighton-hove-albion-vs-manchester-city,5,0,1,0,160,0,1,1,3,16,0,13,0
411,O'Reilly,a,0,0,24,0,0,0,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,24,0,0,24,0,0,24,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,24,0,0,0,0,0,a,18,0,0,0,1,4,25-26-prem-brighton-hove-albion-vs-manchester-city,18,0,1,0,42,0,0,0,1,4,0,1,0
412,Vitor Reis,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,12
413,Marmoush,a,1,1,24,0,0,0,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,24,0,0,24,0,0,24,0,0,0,0,0,Midfielder,1,a,53,0,0,0,2,4,25-26-prem-manchester-city-vs-tottenham-hotspur,54,0,0,77,0,0,0,0,2,a,71,0,1,0,1,8,25-26-prem-brighton-hove-albion-vs-manchester-city,72,0,1,1,148,0,1,0,3,13,0,9,1
414,Foden,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,15,0,0,0,0,3,25-26-prem-manchester-city-vs-tottenham-hotspur,15,0,0,15,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,15,0,0,0,0,3,0,1,6
415,Savinho,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
416,Bernardo,a,9,3,65,0,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,66,0,0,66,0,0,65,0,0,1,0,0,Midfielder,1,a,36,0,0,0,0,3,25-26-prem-manchester-city-vs-tottenham-hotspur,36,0,0,101,0,0,0,1,0,a,71,0,0,0,1,4,25-26-prem-brighton-hove-albion-vs-manchester-city,72,0,1,0,172,0,0,1,1,16,0,6,10
417,Cherki,a,1,6,17,1,0,0,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,17,1,0,17,1,0,17,1,0,0,0,0,Midfielder,1,a,53,0,0,0,2,8,25-26-prem-manchester-city-vs-tottenham-hotspur,54,0,0,70,1,1,0,0,2,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,70,1,0,0,2,9,0,7,0
418,Doku,a,1,3,65,0,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,66,0,0,66,0,0,65,0,0,1,0,0,Midfielder,1,a,36,0,0,0,0,1,25-26-prem-manchester-city-vs-tottenham-hotspur,36,0,0,101,0,0,0,1,0,a,18,0,0,0,1,0,25-26-prem-brighton-hove-albion-vs-manchester-city,18,0,1,0,119,0,0,1,1,2,0,5,3
420,Gündoğan,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
421,Rodrigo,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,1,a,15,0,0,0,0,5,25-26-prem-manchester-city-vs-tottenham-hotspur,15,0,0,15,0,0,0,0,0,a,90,0,0,0,2,10,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,2,0,105,0,0,0,2,15,0,3,1
422,Kovačić,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
423,N.Gonzalez,a,11,3,90,0,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder,1,a,74,0,0,0,2,6,25-26-prem-manchester-city-vs-tottenham-hotspur,75,0,0,164,0,0,0,1,2,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,164,0,0,1,2,17,0,4,0
424,Bobb,a,4,6,90,0,1,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,1,90,0,1,90,0,1,1,0,0,Midfielder,2,a,74,0,0,0,2,5,25-26-prem-manchester-city-vs-tottenham-hotspur,75,0,0,164,0,0,1,1,2,a,90,0,0,0,2,6,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,2,0,254,0,1,1,4,15,0,10,3
425,Echeverri,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
427,Reijnders,a,3,10,90,1,1,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,1,1,90,1,1,90,1,1,1,0,0,Midfielder,2,a,90,0,0,0,2,5,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,180,1,1,1,1,2,a,90,0,0,0,2,5,25-26-prem-brighton-hove-albion-vs-manchester-city,90,0,2,0,270,1,1,1,4,13,0,14,0
428,Nypan,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,13
429,Phillips,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,6
430,Haaland,a,2,13,72,2,0,1,0,25-26-prem-wolverhampton-wanderers-vs-manchester-city,73,2,0,73,2,0,72,2,0,1,0,0,Forward,2,a,90,0,0,0,2,4,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,162,2,2,0,1,2,a,90,1,0,0,2,1,25-26-prem-brighton-hove-albion-vs-manchester-city,90,1,2,0,252,3,0,1,4,7,0,24,0
736,Donnarumma,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
739,Mukasa,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
740,Mfuni,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
742,McAidoo,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
119,Mbeumo,a,6,2,90,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder,2,a,90,0,0,0,1,2,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,90,1,0,0,2,1,25-26-prem-manchester-united-vs-burnley,90,1,2,0,270,1,0,0,4,9,0,14,0
431,Bayindir,a,0,2,90,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,90,0,0,90,0,0,90,0,0,0,1,2,Goalkeeper,2,a,90,0,0,0,1,17,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,90,0,0,0,2,12,25-26-prem-manchester-united-vs-burnley,90,0,2,0,270,0,0,0,4,29,5,5,0
432,Onana,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-manchester-united-vs-grimsby-town,90,0,0,0,0,0,0,0,0,0,0,0,1
433,Harrison,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,u,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
434,Heaton,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
435,Mee,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0
436,De Ligt,i,10,4,90,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,90,0,0,90,0,0,90,0,0,0,1,0,Defender,7,a,90,0,0,0,1,17,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,90,0,0,0,2,8,25-26-prem-manchester-united-vs-burnley,90,0,2,0,270,0,0,0,4,35,0,12,0
437,Martinez,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
438,Mazraoui,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,i,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,5,0,0,0,0,2,25-26-prem-manchester-united-vs-burnley,5,0,0,0,5,0,0,0,0,2,0,1,1
439,D.Leon,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,1
440,Dalot,a,4,1,54,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,55,0,0,55,0,0,54,0,0,0,1,0,Defender,1,a,38,0,0,0,1,5,25-26-prem-fulham-vs-manchester-united,38,0,0,92,0,0,0,0,2,a,90,0,1,0,2,9,25-26-prem-manchester-united-vs-burnley,90,0,2,1,182,0,1,0,4,18,0,6,1
441,Dorgu,a,5,1,90,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,90,0,0,90,0,0,90,0,0,0,1,0,Defender,2,a,90,0,0,0,1,7,25-26-prem-fulham-vs-manchester-united,90,0,0,180,0,0,0,0,2,a,0,0,0,0,0,0,25-26-efl-cup-manchester-united-vs-grimsby-town,45,0,0,0,180,0,0,0,2,12,0,3,0
442,Maguire,i,3,1,10,0,0,0,0,25-26-prem-manchester-united-vs-arsenal,10,0,0,10,0,0,10,0,0,0,0,0,Defender,1,a,3,0,0,0,0,1,25-26-prem-fulham-vs-manchester-united,3,0,0,13,0,0,0,0,0,a,0,0,0,0,0,0,25-26-efl-cup-manchester-united-vs-grimsby-town,90,1,0,0,13,0,0,0,0,4,0,2,0
443,Shaw,a,4,2,79,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,80,0,0,80,0,0,79,0,0,0,1,0,Defender,2,a,86,0,0,0,1,11,25-26-prem-fulham-vs-manchester-united,87,0,0,165,0,0,0,0,2,a,90,0,0,0,2,6,25-26-prem-manchester-united-vs-burnley,90,0,2,0,255,0,0,0,4,21,0,5,0
444,Yoro,a,11,4,90,0,0,0,1,25-26-prem-manchester-united-vs-arsenal,90,0,0,90,0,0,90,0,0,0,1,0,Defender,6,a,86,0,1,0,1,13,25-26-prem-fulham-vs-manchester-united,87,0,0,176,0,0,1,0,2,a,84,0,0,0,2,5,25-26-prem-manchester-united-vs-burnley,85,0,2,0,260,0,1,0,4,29,0,11,0
445,Amass,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,a,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,0,0,0,0,0,0,0,0,2
